Temperature___C,Humidity_,Soil_moisture,Reference_evapotranspiration,Evapotranspiration,Crop_Coefficient,Crop_Coefficient_stage,Nitrogen_mgkg,Phosphorus_mgkg,Potassium,Solar_Radiation_ghi,Wind_Speed,Days_of_planted,pH,Water_Demand
21.43,60.43,410.29,76.99737769,88.80764343,1.34,Mid stage,104,72,59,289.06,3.38,70,5.27,103.1764861046
21.03,65.41,153.98,834.1123122,833.7287083,0.89,Mid stage,82,89,124,437.83,3.63,70,4.19,742.359957858
20.32,83.95,570.99,1025.274596,860.4921465,1.35,Mid stage,107,95,78,567.5,2.2,70,2.96,1384.1207046
30.92,74.58,432.45,700.728252,226.9572117,1.23,Mid stage,68,82,122,51.4,2.05,70,4.9,861.89574996
22.12,89.26,369.78,990.1500816,155.5074403,1.13,Mid stage,100,43,49,582.97,2.46,70,6.81,1118.869592208
24.34,75.01,592.64,851.5740621,620.9629832,1.14,Mid stage,113,57,127,408.34,1.41,70,6.19,970.794430794
24.92,84.95,234.19,142.6230249,894.3381451,0.86,Mid stage,62,64,107,497.74,2.47,70,2.85,122.655801414
28.89,79.82,277.58,74.25644536,232.7317824,0.96,Mid stage,75,92,86,684.83,3.75,70,2.88,71.2861875456
29.82,64.2,491.04,1036.35614,325.4133119,1.25,Mid stage,86,42,46,249.23,3.61,70,4.85,1295.445175
19.95,85.13,346.23,178.6029075,324.5235572,1.41,Mid stage,106,75,52,479.25,1.3,70,4.89,251.830099575
23.98,84.72,295.78,692.4426256,419.4164924,0.97,Mid stage,89,57,49,71.83,1.04,70,5.32,671.669346832
29.8,64.05,267.68,260.1064604,236.8975273,0.86,Mid stage,71,53,66,67.47,2.38,70,5.93,223.691555944
29.45,79.67,401.72,567.5873953,503.4569722,0.9,Mid stage,118,57,113,29.76,2.1,70,3.76,510.82865577
19.43,71.75,569.81,536.7887651,748.6432057,0.97,Mid stage,119,91,51,365.1,2.88,70,4.03,520.685102147
20.19,76.06,587.09,790.8834967,360.9245129,0.82,Mid stage,77,95,109,611.5,3.05,70,6.91,648.524467294
22.26,74.8,578.53,902.7704847,252.8773492,0.98,Mid stage,109,45,40,298.09,3.17,70,6.44,884.715075006
19.06,63.67,633.67,1098.741466,841.1055941,1.02,Mid stage,106,76,111,155.38,3.31,70,3.12,1120.71629532
23.95,65.53,149.43,230.1719225,495.2217018,1.25,Mid stage,92,55,94,32.28,3.99,70,5.6,287.714903125
19.51,63.04,689.69,480.8931567,210.2001907,1.36,Mid stage,99,44,101,560.68,3.51,70,5.39,654.014693112
25.96,66.74,367.35,414.2332286,313.0820101,1.12,Mid stage,67,43,125,356.82,1.47,70,6.04,463.94121603200006
21.45,89.84,231.93,38.13995475,451.3474288,1.03,Mid stage,65,85,113,441.23,1.19,70,5.53,39.2841533925
26.35,60.86,682.61,261.272899,80.95116069,1.07,Mid stage,118,100,68,472.49,1.02,70,5.58,279.56200193
19.65,75.11,598.61,601.5471996,31.41530999,1.23,Mid stage,77,70,120,323.0,3.47,70,4.34,739.903055508
31.66,88.03,659.24,964.7607943,639.9233092,0.81,Mid stage,68,87,86,605.3,1.01,70,2.46,781.4562433830001
31.06,63.51,423.43,345.8636911,668.0612362,1.01,Mid stage,90,73,92,304.06,1.69,70,6.52,349.322328011
23.49,67.97,553.69,771.8636397,423.8637244,1.19,Mid stage,104,97,124,192.53,2.0,70,3.74,918.517731243
21.39,85.46,421.29,1034.167442,778.0202798,1.39,Mid stage,108,103,80,198.05,3.09,70,3.21,1437.4927443799995
21.51,82.66,432.88,198.1242137,529.9771228,0.85,Mid stage,70,103,134,664.57,1.77,70,2.01,168.405581645
24.77,79.71,671.87,120.3190723,681.8689348,1.46,Mid stage,94,94,54,239.59,1.89,70,3.63,175.665845558
18.56,66.01,548.25,1085.205014,842.4482735,0.98,Mid stage,104,67,80,604.25,1.01,70,2.64,1063.50091372
26.96,87.81,448.73,55.97845429,711.5368878,1.14,Mid stage,78,93,124,191.64,2.4,70,5.08,63.8154378906
23.72,64.95,347.79,309.8267643,280.1832802,0.88,Mid stage,107,69,41,709.62,1.25,70,3.75,272.647552584
23.28,64.72,215.31,956.4044196,107.9552581,1.35,Mid stage,65,70,84,12.25,2.18,70,4.51,1291.14596646
29.33,87.83,187.12,303.6868595,36.75380357,1.35,Mid stage,89,55,68,701.75,3.64,70,3.62,409.9772603250001
27.93,72.92,293.81,193.9083908,352.1025673,1.45,Mid stage,115,86,51,633.76,1.35,70,6.03,281.16716666
31.36,70.94,521.83,860.2324698,7.700276962,1.23,Mid stage,61,71,101,220.94,1.19,70,2.62,1058.085937854
22.93,69.75,231.1,798.548811,664.3765906,1.45,Mid stage,99,77,106,317.44,2.17,70,3.29,1157.89577595
30.57,71.37,196.25,119.4423386,407.1390876,1.38,Mid stage,96,93,73,514.27,1.49,70,4.26,164.830427268
28.78,71.92,165.1,552.4694973,659.2747532,1.09,Mid stage,90,61,64,547.08,1.14,70,4.66,602.191752057
23.0,84.37,610.82,982.930952,448.4719946,1.44,Mid stage,74,41,44,121.09,2.91,70,6.72,1415.42057088
26.7,68.41,259.89,467.0487919,14.38991149,1.0,Mid stage,68,97,76,369.28,3.45,70,6.11,467.0487919
22.04,71.39,236.49,245.170666,785.0413639,1.11,Mid stage,100,62,90,496.0,2.17,70,5.92,272.13943926
30.24,87.17,346.7,764.1307572,828.5585589,1.38,Mid stage,89,75,100,217.26,2.26,70,6.85,1054.500444936
19.57,91.96,485.1,251.5079995,541.3526489,1.23,Mid stage,62,43,132,418.81,3.32,70,4.44,309.354839385
20.97,81.45,460.03,998.8415837,629.5504982,1.03,Mid stage,119,91,45,355.65,3.03,70,6.9,1028.806831211
20.56,63.68,655.72,461.2839474,55.54289058,1.43,Mid stage,84,94,133,285.96,2.74,70,5.59,659.636044782
23.64,78.96,515.54,537.0761346,626.4492818,0.81,Mid stage,99,72,90,373.64,4.04,70,6.02,435.0316690260001
28.43,81.97,445.94,764.2616425,76.5163713,1.4,Mid stage,102,93,127,632.69,2.5,70,5.35,1069.9662995
25.38,70.99,532.73,396.1077689,289.388292,0.97,Mid stage,62,103,77,631.79,1.11,70,3.12,384.224535833
24.83,88.98,504.96,1036.302851,269.3791593,1.49,Mid stage,62,61,47,700.7,2.85,70,4.65,1544.0912479899998
18.01,87.37,565.14,300.9258345,757.4458038,0.83,Mid stage,83,92,118,101.03,3.05,70,2.29,249.768442635
23.96,80.14,452.01,1062.350836,417.1441305,0.9,Mid stage,98,42,136,154.1,1.0,70,5.69,956.1157524
18.89,65.08,588.23,427.6372788,57.38870389,0.99,Mid stage,68,51,138,732.06,3.1,70,6.56,423.360906012
20.92,84.41,642.03,858.5547876,218.7376806,0.89,Mid stage,94,109,107,575.75,4.03,70,3.48,764.1137609640001
31.05,91.34,523.96,891.1783484,400.4802981,1.01,Mid stage,69,71,110,263.87,1.77,70,5.57,900.090131884
21.02,68.75,327.42,683.5138656,852.7955481,1.21,Mid stage,90,69,73,545.74,1.41,70,2.24,827.051777376
30.02,93.55,282.39,893.2465192,217.9486042,0.89,Mid stage,62,101,102,634.08,1.73,70,6.46,794.989402088
29.24,87.0,489.57,650.2285679,698.0834031,1.29,Mid stage,108,46,100,456.46,4.15,70,3.38,838.7948525910001
20.23,70.51,486.23,662.9797999,158.2733668,1.11,Mid stage,77,77,45,232.15,1.22,70,4.61,735.9075778890001
26.48,81.59,133.87,155.6043302,578.4600285,1.27,Mid stage,88,40,44,457.54,1.29,70,2.93,197.617499354
19.62,70.77,553.32,979.6200039,203.8001587,1.08,Mid stage,79,47,84,607.15,2.97,70,5.24,1057.989604212
28.19,63.48,248.69,170.2502752,695.0162558,1.18,Mid stage,109,70,60,237.46,3.6,70,6.58,200.895324736
26.92,88.85,151.6,556.3969975,488.7258071,0.92,Mid stage,73,95,74,38.77,4.1,70,6.57,511.8852377
29.37,83.3,208.86,350.8572333,803.4415153,1.37,Mid stage,108,61,97,343.21,3.8,70,4.56,480.67440962100005
24.71,81.49,500.93,318.0868435,96.99647743,1.31,Mid stage,64,65,136,614.41,1.51,70,3.49,416.693764985
30.81,64.98,423.37,187.4262255,171.1660062,0.96,Mid stage,104,62,63,310.89,2.8,70,6.38,179.92917647999997
18.69,73.21,611.22,603.0232835,689.85684,0.96,Mid stage,70,84,124,398.16,2.92,70,6.91,578.9023521600001
22.1,90.68,181.63,929.1491204,303.0345757,0.96,Mid stage,63,49,52,689.33,1.36,70,5.04,891.983155584
28.01,65.72,601.12,547.1160818,63.45900671,0.91,Mid stage,73,62,128,204.19,2.78,70,3.91,497.875634438
23.85,61.68,497.53,396.5283216,633.0764865,1.19,Mid stage,68,93,54,467.39,2.74,70,5.7,471.868702704
20.42,66.69,244.66,1019.89481,123.012529,0.93,Mid stage,69,76,118,596.61,2.97,70,2.11,948.5021733
19.5,68.76,547.41,148.1006098,108.1552783,1.11,Mid stage,113,98,62,320.14,3.41,70,2.38,164.39167687800003
29.44,87.43,549.97,528.8707659,453.0612682,0.91,Mid stage,70,40,46,57.56,4.05,70,2.87,481.27239696900006
24.62,82.68,182.64,837.7908244,371.3793475,1.2,Mid stage,62,94,100,366.95,3.97,70,3.05,1005.34898928
30.35,60.61,274.54,987.8177,157.4230629,0.84,Mid stage,115,55,84,583.02,1.34,70,6.48,829.7668679999999
28.27,60.61,490.54,1020.630649,603.8395609,1.37,Mid stage,110,100,124,277.55,3.67,70,3.22,1398.26398913
23.74,79.84,340.73,124.0931278,374.5237694,1.04,Mid stage,112,82,48,113.88,1.16,70,3.85,129.056852912
23.23,82.17,563.84,595.0588303,616.959048,0.87,Mid stage,66,78,99,408.54,1.77,70,3.35,517.701182361
25.22,64.39,430.9,233.466575,345.1542751,1.15,Mid stage,112,86,103,357.41,2.87,70,5.35,268.48656125
30.45,81.37,617.06,195.7083358,743.4505456,1.43,Mid stage,97,101,124,580.16,3.77,70,4.22,279.862920194
28.32,68.41,184.4,952.2919308,517.0918214,1.17,Mid stage,60,68,112,171.94,3.99,70,3.16,1114.181559036
18.07,71.79,545.57,406.6118916,730.8352004,1.23,Mid stage,85,104,106,334.13,2.29,70,6.5,500.132626668
27.72,74.31,389.49,117.5639098,563.7943202,1.32,Mid stage,89,106,75,152.12,2.44,70,4.99,155.18436093600002
30.87,64.07,421.25,240.8612936,326.1593261,0.82,Mid stage,68,88,97,642.21,3.41,70,4.53,197.506260752
27.95,93.71,284.75,419.6195961,349.5867969,1.37,Mid stage,98,103,117,397.12,3.78,70,6.69,574.878846657
20.48,94.08,276.06,714.9665991,726.8939846,0.84,Mid stage,66,58,116,385.94,2.62,70,5.76,600.5719432440001
24.77,75.58,230.09,687.0252509,27.27486877,0.87,Mid stage,74,87,97,457.81,3.9,70,4.61,597.7119682829999
19.96,69.01,336.54,1017.026373,156.6563031,0.87,Mid stage,118,77,90,415.6,2.75,70,2.62,884.8129445100001
23.03,93.55,258.61,347.5079378,566.9538565,1.47,Mid stage,109,46,62,164.51,3.24,70,6.13,510.836668566
31.12,88.63,230.04,437.4241906,669.3361958,1.17,Mid stage,73,91,44,195.86,2.5,70,3.28,511.786303002
30.93,85.35,677.84,312.1001573,767.2673435,0.8,Mid stage,101,41,82,439.03,2.35,70,2.27,249.68012584
21.96,76.16,379.5,129.1403635,694.1389228,1.44,Mid stage,94,41,98,495.86,1.95,70,5.38,185.96212344
22.75,74.37,513.31,1057.105088,883.3534821,1.47,Mid stage,76,65,82,365.56,2.35,70,3.29,1553.94447936
26.4,87.28,337.01,106.5537651,827.9510895,1.48,Mid stage,106,101,72,498.44,3.96,70,5.87,157.699572348
31.48,78.19,450.48,520.5784142,379.426512,1.07,Mid stage,89,101,109,149.11,2.85,70,3.01,557.018903194
20.07,83.12,409.54,627.4411238,709.8694767,1.02,Mid stage,61,109,48,638.87,2.86,70,3.47,639.9899462760001
21.6,79.82,475.36,770.5277831,267.1219491,1.27,Mid stage,116,91,104,346.48,3.11,70,4.17,978.570284537
30.23,84.93,539.18,300.0058451,835.9394552,1.02,Mid stage,66,64,87,745.8,1.68,70,5.3,306.005962002
24.89,63.29,505.07,568.160686,897.4498563,1.19,Mid stage,110,76,132,424.61,2.85,70,6.0,676.11121634
30.59,73.22,562.02,427.0268995,661.3863808,0.87,Mid stage,116,80,95,695.41,2.37,70,3.06,371.513402565
20.6,65.85,204.86,107.5569256,301.7583608,1.0,Mid stage,105,86,128,456.06,3.89,70,4.66,107.5569256
25.46,68.47,174.54,133.4377469,866.7331221,1.44,Mid stage,99,76,60,299.26,2.69,70,3.71,192.150355536
22.57,67.03,316.56,444.6460853,37.81381699,0.81,Mid stage,66,67,51,633.09,3.16,70,5.3,360.163329093
22.43,77.62,399.46,4.872959282,369.5914109,1.15,Mid stage,85,59,41,117.11,2.23,70,5.37,5.6039031743
24.26,60.66,250.15,28.44239123,459.5213545,0.92,Mid stage,72,105,129,609.18,1.59,70,2.71,26.1669999316
24.06,93.74,568.47,59.53773114,463.6495392,1.4,Mid stage,61,79,95,182.9,2.66,70,5.95,83.352823596
23.0,78.16,537.34,842.176867,203.1634171,1.17,Mid stage,97,70,77,222.51,2.28,70,3.84,985.34693439
30.81,61.84,649.88,978.4481041,362.611326,1.47,Mid stage,116,78,72,38.23,3.65,70,6.55,1438.318713027
28.24,83.87,542.8,994.7895401,640.3220455,1.16,Mid stage,89,89,89,311.55,3.78,70,6.07,1153.9558665159998
28.19,69.41,182.14,9.927228754,700.046731,1.0,Mid stage,86,43,115,591.36,2.97,70,3.41,9.927228754
22.06,63.74,505.7,719.9501819,646.7697981,0.89,Mid stage,119,42,109,150.48,4.08,70,6.98,640.7556618909999
26.09,89.06,358.99,315.7812496,16.06265882,0.81,Mid stage,90,77,56,253.09,2.53,70,6.34,255.78281217600005
28.91,66.93,270.58,77.79754836,608.3185527,1.13,Mid stage,73,44,80,543.52,4.01,70,3.97,87.91122964679998
29.14,63.67,469.13,115.0283451,217.8189402,1.21,Mid stage,107,81,52,744.23,4.16,70,6.53,139.184297571
22.82,61.99,295.27,74.33964542,581.4953848,0.91,Mid stage,75,108,127,352.75,1.14,70,5.82,67.6490773322
28.79,85.5,427.9,605.7440733,342.6912036,1.04,Mid stage,110,69,129,76.7,2.31,70,2.51,629.9738362319999
28.3,82.93,454.07,338.2563548,516.5771228,1.07,Mid stage,84,101,80,141.57,1.73,70,4.17,361.934299636
19.98,60.29,426.86,183.7385987,203.0396658,1.05,Mid stage,92,68,105,142.51,2.18,70,3.45,192.925528635
30.12,67.75,126.2,160.87828,609.9670027,1.22,Mid stage,105,59,129,547.94,4.11,70,5.0,196.2715016
24.18,84.66,322.27,923.5126157,812.4610884,1.17,Mid stage,110,49,62,730.03,3.74,70,5.84,1080.509760369
24.81,65.32,578.47,25.78327062,301.7967142,1.15,Mid stage,66,92,105,67.9,1.66,70,6.75,29.650761213
24.28,80.19,321.2,545.2878282,58.23169138,0.99,Mid stage,82,78,95,555.1,2.55,70,2.49,539.834949918
25.95,67.46,415.44,80.94277633,845.532367,1.36,Mid stage,78,76,117,305.53,3.43,70,6.02,110.0821758088
26.7,75.72,321.05,161.4021214,494.5915595,1.48,Mid stage,106,67,61,42.93,1.06,70,3.39,238.875139672
24.97,90.36,235.56,512.3580661,748.7691944,1.34,Mid stage,76,86,75,56.47,3.85,70,4.71,686.559808574
30.14,70.59,235.86,228.3808098,851.6349847,0.87,Mid stage,119,72,98,132.72,3.57,70,3.62,198.691304526
26.79,84.01,554.34,700.727422,787.5081318,1.48,Mid stage,116,108,136,41.36,2.1,70,6.03,1037.07658456
23.62,75.34,484.21,417.5023624,468.8194471,1.27,Mid stage,70,42,55,126.45,1.21,70,6.87,530.228000248
23.83,63.37,660.59,863.1432328,879.6022948,0.86,Mid stage,76,75,111,15.28,4.16,70,3.95,742.303180208
29.35,72.62,364.18,724.026201,394.5370464,1.48,Mid stage,104,57,95,284.76,1.58,70,3.02,1071.55877748
22.87,89.44,489.21,1075.728487,225.5060152,1.23,Mid stage,107,50,49,6.73,3.06,70,2.73,1323.14603901
20.96,94.06,391.75,393.3830013,781.5376856,0.82,Mid stage,95,103,113,6.19,2.42,70,2.97,322.574061066
18.83,89.58,394.88,491.3228522,793.9370096,0.96,Mid stage,118,77,65,270.89,2.47,70,6.73,471.669938112
30.26,65.68,615.37,735.3499999,54.38577442,1.16,Mid stage,82,71,131,279.98,2.28,70,2.77,853.0059998839998
30.86,72.09,383.5,464.8677847,663.368593,1.46,Mid stage,69,86,93,235.15,4.07,70,2.43,678.706965662
19.68,89.09,658.34,263.7235297,302.2845637,0.84,Mid stage,69,90,128,169.36,1.91,70,5.96,221.527764948
22.68,79.39,479.89,8.338271772,774.2277157,1.12,Mid stage,115,75,138,523.92,4.02,70,2.49,9.33886438464
20.46,87.17,169.55,303.8908761,219.395802,0.86,Mid stage,100,108,85,223.36,3.22,70,4.04,261.346153446
19.62,87.22,159.43,950.7520866,522.6919878,1.09,Mid stage,111,41,64,25.88,1.35,70,5.14,1036.319774394
30.6,62.49,689.74,648.9034812,118.0923972,0.9,Mid stage,81,40,119,445.3,3.88,70,4.79,584.01313308
18.8,71.98,351.63,6.110558961,795.1137461,1.38,Mid stage,117,46,42,692.08,3.98,70,3.58,8.43257136618
31.73,76.77,460.73,866.9321222,123.275134,1.02,Mid stage,106,82,84,604.17,2.59,70,5.67,884.270764644
19.35,93.08,370.32,18.15720869,583.473824,1.34,Mid stage,90,80,44,363.01,2.05,70,6.23,24.330659644600004
30.09,91.44,212.16,1048.533438,203.7904332,0.88,Mid stage,94,69,47,89.05,4.15,70,4.29,922.70942544
25.93,74.81,192.82,565.6769371,681.2187249,1.47,Mid stage,84,95,65,552.44,1.26,70,4.74,831.5450975370001
23.15,63.35,243.36,998.9930504,166.5904926,1.19,Mid stage,65,41,118,681.01,3.06,70,5.18,1188.801729976
22.79,74.16,471.1,974.6323887,682.698243,0.97,Mid stage,98,60,69,238.41,1.63,85,4.31,945.393417039
28.6,78.76,436.99,973.9081125,455.8852171,1.36,Mid stage,89,43,125,304.61,1.35,85,2.92,1324.515033
22.4,91.65,310.58,414.0066383,638.1088166,1.2,Mid stage,103,79,116,701.75,1.62,85,3.9,496.80796596
27.2,70.32,145.62,205.2802356,469.0264318,0.97,Mid stage,90,53,58,730.64,2.76,85,3.15,199.121828532
25.24,70.81,307.94,386.9589154,501.3315024,1.26,Mid stage,69,61,51,217.95,2.41,85,2.2,487.568233404
24.79,81.95,351.02,148.5699867,544.3845623,1.24,Mid stage,67,80,51,363.32,2.93,85,5.43,184.226783508
30.62,77.68,558.73,917.9971678,206.2811164,1.47,Mid stage,71,49,41,513.73,2.42,85,4.27,1349.455836666
25.77,66.86,547.74,625.8807938,518.5975349,1.3,Mid stage,86,67,119,182.83,4.12,85,2.93,813.64503194
29.58,65.07,248.42,274.1920463,238.1916383,1.26,Mid stage,96,75,56,421.79,2.26,85,3.0,345.48197833800003
28.16,77.13,252.05,902.1608441,270.2144401,1.02,Mid stage,104,56,67,510.33,1.16,85,4.48,920.204060982
18.54,87.28,484.17,507.5132049,449.6220199,1.34,Mid stage,115,77,117,236.61,1.99,85,6.85,680.067694566
28.82,87.26,498.03,12.95653886,206.2017815,0.86,Mid stage,98,107,79,536.85,2.37,85,5.26,11.1426234196
21.04,94.15,445.44,169.4731317,557.4632852,0.88,Mid stage,114,98,71,229.09,4.03,85,4.38,149.136355896
30.64,73.4,184.94,464.5101303,270.3115968,0.93,Mid stage,76,48,113,745.91,2.8,85,4.86,431.994421179
18.6,73.72,285.72,86.29488366,168.2512312,1.22,Mid stage,61,86,79,317.2,3.83,85,4.79,105.2797580652
22.66,60.06,138.39,708.0410926,808.9492195,0.93,Mid stage,110,90,121,248.05,1.44,85,6.39,658.478216118
19.4,89.05,561.72,217.8616709,392.8043854,0.8,Mid stage,97,51,86,111.67,3.06,85,2.55,174.28933672000002
24.66,82.63,587.77,653.9279225,848.6918821,1.21,Mid stage,63,68,112,224.88,3.03,85,6.76,791.252786225
29.48,86.95,653.88,11.34968716,373.8333451,1.0,Mid stage,109,61,76,620.86,1.86,85,3.36,11.34968716
22.17,76.47,170.99,160.1359346,10.51863487,1.25,Mid stage,102,76,74,442.59,2.27,85,3.15,200.16991825
20.11,92.21,645.6,359.1984549,180.096971,1.14,Mid stage,83,80,83,238.99,3.86,85,5.75,409.486238586
22.62,61.02,652.69,97.36247604,751.979965,1.4,Mid stage,95,73,47,591.51,4.12,85,6.03,136.307466456
29.39,64.03,698.67,1081.901883,324.8074684,0.82,Mid stage,113,100,75,176.86,2.63,85,2.74,887.1595440599999
19.97,73.16,571.18,255.9869814,761.8928532,1.2,Mid stage,101,102,65,172.83,3.49,85,4.47,307.18437767999995
21.18,62.98,272.33,988.6549618,349.9998544,1.13,Mid stage,85,43,51,194.0,2.63,85,6.36,1117.1801068339998
18.96,63.08,273.44,755.3186997,267.754641,1.27,Mid stage,72,76,74,517.4,4.1,85,6.72,959.254748619
27.88,79.84,519.17,1054.464156,720.8533525,1.2,Mid stage,110,61,63,199.83,3.88,85,4.5,1265.3569872
23.53,67.56,514.24,1001.634685,65.98752958,1.47,Mid stage,89,103,100,148.15,3.54,85,4.94,1472.40298695
22.35,81.93,502.99,966.648571,788.4805142,0.98,Mid stage,78,97,57,374.1,3.74,85,3.95,947.31559958
28.06,92.53,324.81,635.9727871,378.459958,1.27,Mid stage,67,43,89,549.59,1.26,85,3.43,807.685439617
22.7,88.84,421.48,1061.142013,296.5104009,1.36,Mid stage,72,87,92,291.91,2.07,85,2.8,1443.15313768
28.19,68.7,294.87,199.7212709,198.7086511,1.17,Mid stage,92,87,125,696.7,3.84,85,2.46,233.673886953
29.41,63.14,466.14,500.1572797,535.3722265,1.0,Mid stage,68,63,130,465.99,3.0,85,2.18,500.1572797
21.05,93.26,567.99,859.4580283,853.2034431,1.05,Mid stage,87,98,115,644.79,3.72,85,2.23,902.430929715
31.63,94.81,525.24,532.3795205,317.824644,1.12,Mid stage,108,82,74,496.84,1.69,85,4.56,596.26506296
20.27,73.11,370.85,1093.870208,208.3711219,0.88,Mid stage,118,86,42,672.23,3.75,85,2.62,962.60578304
22.07,76.12,424.34,806.7299266,223.6391426,1.02,Mid stage,89,108,113,269.95,4.15,85,2.88,822.864525132
20.52,65.09,568.0,227.7846334,82.8375777,0.85,Mid stage,76,46,76,530.26,4.08,85,6.88,193.61693839
22.84,84.86,255.05,892.7238129,213.8066677,1.12,Mid stage,83,89,41,22.23,3.01,85,2.9,999.850670448
24.72,74.76,248.35,976.3205716,580.1357717,0.97,Mid stage,110,107,98,33.71,1.86,85,2.32,947.030954452
25.31,88.11,401.29,593.819462,642.390723,1.2,Mid stage,90,43,103,641.92,4.1,85,5.19,712.5833544000001
29.95,80.21,406.6,1089.603668,375.5268114,1.41,Mid stage,115,102,95,477.45,3.46,85,4.22,1536.3411718799998
30.45,61.5,133.61,589.9579122,849.3353094,0.94,Mid stage,73,61,101,609.08,4.06,85,3.34,554.560437468
21.08,71.72,457.53,850.6709999,151.1001846,1.07,Mid stage,109,46,113,516.86,1.69,85,6.32,910.217969893
26.72,88.3,362.29,357.1074714,644.4227141,0.89,Mid stage,68,81,83,198.7,1.86,85,6.46,317.825649546
19.56,84.08,454.3,263.4741163,365.225631,1.14,Mid stage,97,40,115,363.51,2.26,85,4.63,300.36049258199995
24.43,82.14,650.6,862.3527629,216.1990732,1.13,Mid stage,76,45,60,179.43,3.7,85,6.44,974.458622077
22.51,83.54,313.21,213.0746431,175.9891042,1.14,Mid stage,110,90,45,66.08,4.1,85,5.45,242.905093134
22.43,81.18,182.54,313.0389271,151.684165,1.49,Mid stage,100,69,76,596.34,1.08,85,6.04,466.428001379
24.76,82.44,239.78,405.6686524,880.0919352,0.82,Mid stage,90,107,96,342.23,2.63,85,4.45,332.648294968
28.22,81.71,297.79,687.333346,351.0927593,1.04,Mid stage,93,96,123,342.48,1.69,85,2.61,714.82667984
18.97,78.67,620.81,377.1176787,547.7162317,1.26,Mid stage,95,59,94,672.11,2.32,85,2.4,475.168275162
30.31,86.52,438.46,353.6968652,389.7002486,0.94,Mid stage,103,42,111,131.69,3.59,85,3.73,332.475053288
28.29,72.93,697.15,487.9277015,730.0565334,1.3,Mid stage,76,58,90,691.38,4.0,85,6.54,634.3060119500001
20.47,76.63,285.32,495.3103958,682.9696737,0.89,Mid stage,103,90,98,615.4,1.76,85,3.22,440.826252262
31.15,74.05,159.86,24.04248065,43.01810174,1.12,Mid stage,103,83,75,657.73,3.28,85,3.87,26.927578328000003
25.09,67.32,294.69,348.807549,577.5922325,1.27,Mid stage,87,102,46,12.44,2.3,85,5.99,442.98558723
32.0,71.27,695.71,517.1590982,871.9703473,0.88,Mid stage,94,40,73,523.85,2.6,85,3.56,455.100006416
20.76,61.93,551.0,259.8021403,765.5319925,1.44,Mid stage,72,50,128,536.86,2.64,85,2.31,374.115082032
25.49,71.39,650.74,525.2275595,266.8111934,1.05,Mid stage,69,87,43,504.39,1.87,85,5.55,551.4889374750001
22.06,73.67,465.01,626.6482318,550.2308203,1.41,Mid stage,97,56,129,56.65,1.31,85,3.36,883.574006838
22.26,63.27,279.71,923.6306908,405.8779211,1.31,Mid stage,71,83,57,282.47,1.68,85,3.98,1209.956204948
26.27,67.72,673.57,852.4462114,526.5331072,0.92,Mid stage,92,52,87,191.66,1.85,85,4.59,784.250514488
30.9,68.73,252.91,283.0346915,506.0296807,1.45,Mid stage,62,50,116,579.41,1.85,85,3.88,410.400302675
